word	pinyin	english	chinese	num_sentences_needed
延期	yan2 qi1	to postpone	把活动推迟到以后进行	6
延期	yan2 qi1	to defer	将事项暂时顺延由他人决定	6
体积	ti3 ji1	volume	物体在三维空间中所占体积	6
体积	ti3 ji1	bulk	事物的总体规模或体量大小	1
高低	gao1 di1	height; level; (music) pitch	高度、水平或音高的高低	3
高低	gao1 di1	relative superiority	相对优劣或高下的比较关系	4
高低	gao1 di1	propriety; discretion (usu. in the negative, e.g. 不知高低[bu4 zhi1 gao1 di1])	行为或言语的分寸与礼节	6
高低	gao1 di1	no matter what; just; simply (will not ..., must ... etc)	无论如何，不管怎样的强调	5
高低	gao1 di1	at long last	终于，最终到来	5
强干	qiang2 gan4	competent	能干，办事有能力	6
