word	pinyin	english	chinese	num_sentences_needed
气息	qi4 xi1	odor	难闻或刺鼻的气味	6
气息	qi4 xi1	flavor	风味或氛围	6
大叔	da4 shu1	eldest of father's younger brothers	父亲弟弟中年纪最大的	6
大叔	da4 shu1	uncle (term used to address a man about the age of one's father)	对与父亲同辈年长男性的称呼	6
要点	yao4 dian3	essential	事物的关键所在	6
笨蛋	ben4 dan4	(mild insult) fool; idiot	愚蠢的人笨蛋	6
笨蛋	ben4 dan4	(playful) silly person	戏谑称呼的傻瓜	6
扭转	niu3 zhuan3	to reverse	使方向或情势发生反转	6
扭转	niu3 zhuan3	to turn around (an undesirable situation)	扭转不利局面使情况好转	6
扭转	niu3 zhuan3	(mechanics) torsion	机械学上指物体的扭转或扭矩	6
