word	pinyin	english	chinese	num_sentences_needed
生命带	sheng1 ming4 dai4	(astrobiology) circumstellar habitable zone	恒星周围适宜生命存在的宜居带	6
拉关系	la1 guan1 xi4	to seek contact with sb for one's own benefit	为谋私利结交关系	6
拉关系	la1 guan1 xi4	to suck up to sb	拍马屁讨好某人以得益	6
产地	chan3 di4	source (of a product)	产品的来源地	6
产地	chan3 di4	place of origin	产物的原产地	1
产地	chan3 di4	manufacturing location	实际制造或加工地点	6
招募	zhao1 mu4	to recruit	公开招揽人员加入组织	6
招募	zhao1 mu4	to enlist	正式应征入伍或登记服役	6
券	quan4	bond (esp. document split in two, with each party holding one half)	分割持有的债券凭证	6
券	quan4	contract	合同或书面协议	6
