word	pinyin	english	chinese	num_sentences_needed
季	ji4	season	一年中的季节	7
季	ji4	the last month of a season	季节的最后一个月	7
季	ji4	fourth or youngest amongst brothers	兄弟中排行第四或最幼者	7
季	ji4	classifier for seasonal crop yields	表示季节性农作物产量的量词	7
学员	xue2 yuan2	student	正在接受教育的学生	7
学员	xue2 yuan2	member of an institution of learning	某学习组织或培训班的成员	2
学员	xue2 yuan2	officer cadet	军官候补生或军校学员	7
期望	qi1 wang4	to have expectations	对未来抱有期待	2
期望	qi1 wang4	to earnestly hope	恳切盼望某事发生	7
期望	qi1 wang4	expectation	对结果的期盼或预期	7
