word	pinyin	english	chinese	num_sentences_needed
感觉到	gan3 jue2 dao4	to detect	通过感官或仪器发现某种存在	7
感觉到	gan3 jue2 dao4	to perceive	知觉并理解所接收到的信息	7
感觉到	gan3 jue2 dao4	to become aware	突然意识到或有所觉察	7
耶	ye1	(phonetic ye)	表音用字	7
耶	ye2	interrogative particle (classical)	古汉语的疑问助词	7
耶	ye5	final particle indicating enthusiasm etc	表示热情或感叹的语气词	7
圣经	Sheng4 jing1	the Confucian classics	儒家的经典文献	7
圣经	Sheng4 jing1	(Christianity, Judaism) the holy scriptures	基督教或犹太教的圣经经文	7
问事	wen4 shi4	to ask for information	询问事情或打听消息	3
问事	wen4 shi4	to inquire	向有关方面请教或查问情况	7
