word	pinyin	english	chinese	num_sentences_needed
喜剧	xi3 ju4	a comedy	以幽默、滑稽为主的戏剧或影片	2
祖先	zu3 xian1	ancestors; forebears	人的历史上的先祖或先人	2
祖先	zu3 xian1	(biology) ancestral species; ancient species from which present-day species evolved	生物学上演化而来的原始物种	5
搞笑	gao3 xiao4	to get people to laugh	逗人发笑	7
搞笑	gao3 xiao4	funny	引人发笑的	7
搞笑	gao3 xiao4	hilarious	极为滑稽的	7
操控	cao1 kong4	to control	掌控机器或局面的能力	7
操控	cao1 kong4	to manipulate	暗中操纵以影响结果	7
郊区	Jiao1 Qu1	Jiao District or Jiaoqu, a district of Tongling City 銅陵市|铜陵市[Tong2 ling2 Shi4], Anhui	安徽铜陵市郊区	7
郊区	Jiao1 Qu1	Jiao District or Jiaoqu, a district of Jiamusi City 佳木斯市[Jia1 mu4 si1 Shi4], Heilongjiang	黑龙江佳木斯市郊区	7
