word	pinyin	english	chinese	num_sentences_needed
大纲	da4 gang1	leading principles	指导性的基本原则要点	6
亲近	qin1 jin4	to get close to	在空间或关系上接近	6
竞技	jing4 ji4	competition of skill (e.g. sports)	技能或技艺方面的比赛	6
竞技	jing4 ji4	athletics tournament	体育项目的竞技比赛	6
头条	tou2 tiao2	lead story (on the news)	新闻报道中的头版要闻	6
笔记本	bi3 ji4 ben3	notebook (stationery) (CL:本[ben3])	用于记事的纸质本子	6
笔记本	bi3 ji4 ben3	(computing) laptop; notebook (abbr. for 筆記本電腦|笔记本电脑[bi3 ji4 ben3 dian4 nao3])	便携式个人计算机的简称	6
分公司	fen1 gong1 si1	subsidiary company	母公司设立的子公司	6
分公司	fen1 gong1 si1	branch office	设在外地的分支办事或营业机构	6
日电	Ri4 dian4	NEC (Nippon Electronic Company)	日本电气公司	6
