word	pinyin	english	chinese	num_sentences_needed
乘	cheng2	to avail oneself of	借助有利情况行事	7
乘	cheng2	to take advantage of	趁机谋取私利	7
乘	cheng2	to multiply (math.)	数学上进行相乘运算	7
乘	cheng2	Buddhist sect or creed	佛教的宗派或教义	7
乘	sheng4	(archaic) four horse military chariot	古代四马战车	7
乘	sheng4	(archaic) four	古时表示数字四	7
乘	sheng4	generic term for history books	史书的泛指称谓	7
也就是说	ye3 jiu4 shi4 shuo1	in other words	换句话说，用于解释或重述前述内容	7
也就是说	ye3 jiu4 shi4 shuo1	that is to say	即，也就是的说明性用语	7
也就是说	ye3 jiu4 shi4 shuo1	so	因此，用于引出结论或推论	7
