word	pinyin	english	chinese	num_sentences_needed
大事	da4 shi4	major political event (war or change of regime)	重大政治事件如战争或政权更迭	2
大事	da4 shi4	major social event (wedding or funeral)	重大社交或家庭仪式如婚礼或葬礼	7
大事	da4 shi4	(do sth) in a big way	以大规模方式进行	6
要道	yao4 dao4	major road	主要干道	7
要道	yao4 dao4	thoroughfare	交通要道	7
大臣	da4 chen2	chancellor (of a monarchy)	君主制国家的首相或宰相	7
大臣	da4 chen2	cabinet minister	政府内阁的部长	7
竟	jing4	unexpectedly	出乎意料地	7
竟	jing4	actually	表示与预期相反的事实	7
竟	jing4	to go so far as to	甚至做到某种程度	7
