word	pinyin	english	chinese	num_sentences_needed
档	dang4	(bound form) shelves (for files); pigeonholes	用于收纳文件的搁格	7
档	dang4	(bound form) files	文件档案或案卷	7
档	dang4	crosspiece (of a table etc)	家具或器物上的横梁或横档	7
档	dang4	(bound form) (of goods) grade	商品的等级或分级	7
档	dang4	vendor's open-air stall	露天摊贩的摊位	7
档	dang4	(Tw) timeslot for a show or program	节目或演出安排的时间段	7
档	dang4	classifier for shows	用于计数演出场次的量词	7
档	dang4	classifier for events, affairs etc	用于计数事件或事务的量词	7
场合	chang3 he2	situation	特定的情形或状况	2
场合	chang3 he2	occasion	适宜举行活动的时机或场面	7
