word	pinyin	english	chinese	num_sentences_needed
大家	da4 jia1	everyone	全部人或每个人	4
大家	da4 jia1	influential family	显赫或有影响力的家族	6
大家	da4 jia1	great expert	某领域的著名专家	3
打	da2	(loanword) dozen	表示十二个为一组	9
打	da3	"a semantically light, transitive verb that is combined with various grammatical objects to form compound verbs and verb-object phrases with a diverse range of meanings (e.g. 打傘|打伞[da3 san3] ""to hold an umbrella"", 打電話|打电话[da3 dian4 hua4] ""to make a phone call"", 打針|打针[da3 zhen1] ""to get an injection"", 打手套[da3 shou3 tao4] ""to knit gloves"", 打氣|打气[da3 qi4] ""to inflate"")"	通用动词，用以构成多种动宾或复合动词	9
打	da3	to hit; to strike	打击或敲击	9
打	da3	to fight	搏斗或争斗	9
打	da3	"(coll.) from; since (as in 打那以後|打那以后[da3 na4 yi3 hou4] ""since then"")"	口语中表示自某时起	9
运动	yun4 dong4	to move	移动，改变位置或方位	9
运动	yun4 dong4	to exercise	进行体育锻炼以增强体质	9
