word	pinyin	english	chinese	num_sentences_needed
然	ran2	-ly	构成副词的词尾	7
价	jie4	(literary) messenger; servant	古代指使者或仆人	7
价	jia4	price	价格	7
价	jia4	value	价值	7
价	jia4	(chemistry) valence	化学中的化合价	7
价	jie5	particle used between an adverb and a verb or adjective	副词与动词或形容词之间的助词	7
价	jie5	(dialect) particle used after a negative adverb such as 不[bu4] or 別|别[bie2] without any other following element	方言中用于不或别之后的助词	7
举报	ju3 bao4	to report (malefactors to the police)	向公安或有关部门报告违法行为	7
举报	ju3 bao4	to denounce	公开揭发或指控某人不法或不当行径	2
就道	jiu4 dao4	to set off	动身出发启程	7
