word	pinyin	english	chinese	num_sentences_needed
观赏	guan1 shang3	ornamental	供观赏的装饰性物品	7
笑容	xiao4 rong2	smile	脸上的笑意	7
笑容	xiao4 rong2	smiling expression	表露出来的笑的神情	2
注定	zhu4 ding4	to foreordain	预先决定命运或结局	2
注定	zhu4 ding4	to be bound to; to be destined to; to be doomed to; inevitably	必然发生，无法避免的命运	7
判	pan4	(bound form) to differentiate; to distinguish	辨别区分不同事物	7
判	pan4	(bound form) clearly (different)	明显不同地表露或表现	7
判	pan4	to judge; to decide; to grade	对案件或事作出裁定	7
判	pan4	(of a judge) to sentence	法官对被告定罪并判刑	7
明朝	Ming2 chao2	Ming Dynasty (1368-1644)	中国历史上的明朝时期1368年至1644年	7
