word	pinyin	english	chinese	num_sentences_needed
脸相	lian3 xiang4	complexion	脸部的肤色气色	6
脸相	lian3 xiang4	looks	面容外表给人的整体印象	6
脸相	lian3 xiang4	appearance of one's face	脸部表情与相貌状态	6
人手	ren2 shou3	manpower	可用的劳动力或人力	6
人手	ren2 shou3	staff	机构或单位的工作人员	6
人手	ren2 shou3	human hand	人的手或以手进行的操作	1
人肉	ren2 rou4	to crowdsource information about sb or sth (typically as a form of vigilantism resulting in doxing) (abbr. for 人肉搜索[ren2 rou4 sou1 suo3])	通过网络搜集并曝光个人信息	6
人肉	ren2 rou4	human (used attributively, as in 人肉盾牌[ren2 rou4 dun4 pai2], human shield)	以人为实体或属性表示的	6
今夜	jin1 ye4	tonight	今晚的夜晚	6
今夜	jin1 ye4	this evening	今晚傍晚到深夜时段	6
