word	pinyin	english	chinese	num_sentences_needed
串	chuan4	classifier for things that are strung together, or in a bunch, or in a row: string of, bunch of, series of	用于成串物的量词	6
串	chuan4	to make a swift or abrupt linear movement (like a bead on an abacus)	作短促的直线移动	6
串	chuan4	to move across	横向穿过或横越	6
材	cai2	material	制作用的材料	6
材	cai2	timber	木材或木料	6
材	cai2	ability	才干或才能	6
材	cai2	aptitude	资质或天赋	6
材	cai2	a capable individual	有才能的人	6
材	cai2	coffin (old)	古称棺材	6
交易市场	jiao1 yi4 shi4 chang3	exchange	进行交易的场所或平台	6
