word	pinyin	english	chinese	num_sentences_needed
逗	dou4	brief pause at the end of a phrase (variant of 讀|读[dou4])	句末或语句中的短促停顿	6
通称	tong1 cheng1	generic term	通用名称或俗名	6
爱国者	Ai4 guo2 zhe3	MIM-104 Patriot surface-to-air missile	名为爱国者的地对空导弹	6
爱国者	ai4 guo2 zhe3	patriot	热爱国家的人	6
呼叫	hu1 jiao4	to yell	愤怒或急促地大声呼喊	6
呼叫	hu1 jiao4	(telecommunications) to call	通过通信网络发起通话	6
进城	jin4 cheng2	to go to town	到城里去	6
进城	jin4 cheng2	to enter a big city (to live or work)	进大城市居住或谋职	6
进言	jin4 yan2	to put forward a suggestion (to sb in a senior position)	向上级或长者提出建议	6
进言	jin4 yan2	to offer a word of advice	提出劝告或忠告	1
