word	pinyin	english	chinese	num_sentences_needed
周会	zhou1 hui4	weekly meeting	每周例行会议	6
周会	zhou1 hui4	weekly assembly	每周定期集会	6
潜水	qian2 shui3	to dive	进行潜水运动或水下作业	6
潜水	qian2 shui3	to go under water	进入水下环境或浸没水中	6
潜水	qian2 shui3	(in an online forum) to lurk	在网络论坛中只读不发言	6
考量	kao3 liang2	to consider	衡量利弊以决定是否采取	6
考量	kao3 liang2	to give serious consideration to sth	认真思考并重视某事的影响	6
考量	kao3 liang2	consideration	需要考虑的因素或顾虑	1
连动	lian2 dong4	to link	使两个动作或事件相互衔接	6
连动	lian2 dong4	to peg (currency)	把一种货币与另一种货币挂钩	6
