word	pinyin	english	chinese	num_sentences_needed
在于	zai4 yu2	(of a matter) to be determined by; to be up to (sb)	由某人或某种决定性因素决定	5
大和	Da4 he2	Yamato, an ancient Japanese province, a period of Japanese history, a place name, a surname etc	日本古代的国号与历史时期名也作地名或姓氏	8
晚上	wan3 shang5	evening	傍晚时分的时间段	8
晚上	wan3 shang5	night	夜里时段或夜间时间	3
晚上	wan3 shang5	in the evening	在傍晚或夜间这段时间	8
上个	shang4 ge5	first (of two parts)	两者中的第一项	8
上个	shang4 ge5	last (week etc)	刚过去的一次如上周	8
上个	shang4 ge5	previous	先前的前一个	8
上个	shang4 ge5	the above	上文或上述的	8
关	Guan1	surname Guan	关姓	8
