word	pinyin	english	chinese	num_sentences_needed
里手	li3 shou3	expert	内行或熟练者	4
里手	li3 shou3	left-hand side (of a machine)	机器的左侧	7
里手	li3 shou3	left-hand side (driver's side) of a vehicle	车辆驾驶员一侧的左边	7
旗	qi2	flag	象征组织或政党的旗帜	7
旗	qi2	banner	长条旗或装饰性横幅	7
旗	qi2	(in Qing times) Manchu (cf. 八旗[Ba1 qi2])	清代满族的旗籍与旗人	7
旗	qi2	administrative subdivision in inner Mongolia equivalent to 縣|县[xian4] county	内蒙古相当于县的行政区	7
语文	yu3 wen2	literature and language	语言与文学的综合学科	7
语文	yu3 wen2	(PRC) Chinese (as a school subject)	学校中的中文课程	7
标准组织	biao1 zhun3 zu3 zhi1	standards organization	制定或维护标准的组织	7
