word	pinyin	english	chinese	num_sentences_needed
往前	wang3 qian2	(in) the past	在过去，指先前或以前的时间	6
往前	wang3 qian2	ahead; forward; in the future	向前方或朝未来发展的方向	6
修养	xiu1 yang3	training	通过训练获得的技能与素质	6
修养	xiu1 yang3	self-cultivation	培养内在品德与精神境界	6
落幕	luo4 mu4	the curtain drops	幕布落下，演出结束时刻	6
落幕	luo4 mu4	the end of the show	事件或活动的终结收场	6
叶子	ye4 zi5	(slang) marijuana	大麻的俗称	6
获报	huo4 bao4	to receive a report	收到报告或通报	6
获报	huo4 bao4	to receive intelligence, information etc	获得情报或线报信息	6
假手	jia3 shou3	to get (sb else) to perform the task; to rely on (sb else) to do it	借他人之手代为处理	5
