word	pinyin	english	chinese	num_sentences_needed
北欧	Bei3 Ou1	north Europe	北欧国家的总称	1
北欧	Bei3 Ou1	Scandinavia	斯堪的纳维亚半岛国家群	6
证明文件	zheng4 ming2 wen2 jian4	identification document	证明身份或资格的文件	6
证明文件	zheng4 ming2 wen2 jian4	documentary proof	用于证明事实的书面材料	6
北边	bei3 bian1	north	北方方向	1
北边	bei3 bian1	north side	某物的北侧面	6
北边	bei3 bian1	northern part	地区的北部地带	6
北边	bei3 bian1	to the north of	位于某物北侧	6
卡位	ka3 wei4	(sports) to jockey for position; (basketball) to box out; (commerce) to establish oneself in a competitive market (also pr. [qia3wei4])	在竞争中争夺有利位置	6
卡位	ka3 wei4	booth seating	展位或摊位内的座位	6
