word	pinyin	english	chinese	num_sentences_needed
行动	xing2 dong4	mobile	机动的可移动的	9
基础	ji1 chu3	base; foundation; basis	事物的根底或根据	3
基础	ji1 chu3	basic; fundamental	基础性的，最基本的	9
先	xian1	beforehand; first; earlier	事先或首先，提前进行	9
先	xian1	at first; originally	起初原本，最初的情况	9
先	xian1	for the time being; for now	暂时目前，权宜之计	9
先	xian1	(prefix) my late (in referring to deceased relatives older than oneself)	作为称谓表示已故或先前	9
杀	sha1	to kill; to slay; to murder; to attack	杀死或屠戮	9
杀	sha1	to weaken; to reduce	削弱或减少	9
杀	sha1	(dialect) to smart	方言中表示刺痛或难受	9
