word	pinyin	english	chinese	num_sentences_needed
点	dian3	to touch briefly; to tap	轻触或轻敲	9
点	dian3	to mark with a dot; to check off (on a list)	用点标记或勾选	9
点	dian3	to order (food etc); to select	点菜或点选	9
点	dian3	to mention; to bring up (a topic or person)	提出或提及某人或话题	9
点	dian3	to hint at; to imply	暗示或提示	9
点	dian3	to administer (eye medicine etc) in drops	滴入眼药等液体	9
点	dian3	to light (a fire, a lamp etc); to ignite	点燃火或灯	9
点	dian3	to nod (one's head) in agreement; to beckon by moving (one's hand) up and down	点头表示同意或用手势召唤	9
点	dian3	point; dot; spot; speck	小点或斑点	9
点	dian3	dot stroke in Chinese characters	汉字的点画	9
