word	pinyin	english	chinese	num_sentences_needed
掉向	diao4 xiang4	to adjust one's direction	调整方向以对准目标	6
掉向	diao4 xiang4	to lose one's bearings	迷失方向，分不清方位	6
天涯	tian1 ya2	the other end of the world	世界的另一端	6
天涯	tian1 ya2	a faraway place	遥远的地方	6
传给	chuan2 gei3	to pass on to; to transfer to; to hand on to	把某物或信息转交给他人或机构	6
传给	chuan2 gei3	(in football etc) to pass to	在球类比赛中把球传给队友	6
传经	chuan2 jing1	to pass on scripture	传授或传诵经典经文	6
传经	chuan2 jing1	to teach Confucian doctrine	讲授儒家经典与学说	6
传经	chuan2 jing1	to pass on one's experience	把个人经验或心得传授给他人	1
传种	chuan2 zhong3	to reproduce	使动植物繁殖	3
