word	pinyin	english	chinese	num_sentences_needed
定说	ding4 shuo1	generally accepted view	普遍接受的观点	6
上脸	shang4 lian3	to turn red in the face (while drinking)	喝酒时脸部发红	6
上脸	shang4 lian3	to become smug (when complimented)	受称赞后显得自满	6
有脸	you3 lian3	to have prestige	有面子有社会声望	6
有脸	you3 lian3	to command respect	赢得他人敬重或尊重	6
有脸	you3 lian3	to have the nerve (e.g. to ask sth outrageous)	厚颜无耻敢做过分要求	6
有脸	you3 lian3	to have the gall	胆大放肆无所顾忌	6
有脸	you3 lian3	not ashamed to	不觉得羞愧敢当众为所欲为	6
朕	zhen4	"(used by an emperor or king) I; me; we (royal ""we"")"	皇帝的自称	6
朕	zhen4	(literary) omen	文言中的预兆	6
