word	pinyin	english	chinese	num_sentences_needed
权威	quan2 wei1	power and prestige	兼有权力与声望的社会地位	7
非常多	fei1 chang2 duo1	much	大量的，数量很大	7
非常多	fei1 chang2 duo1	very many	许多，个体或项目众多	7
流量	liu2 liang4	(hydrology) discharge	水文中的排泄量或河道流量	7
流量	liu2 liang4	data traffic; network traffic; website traffic; mobile data	数据通信的流量或上网流量	7
讯	xun4	(bound form) to ask; to inquire	打听或询问情况	7
讯	xun4	(bound form) to interrogate; to question	在司法或正式场合进行审问	7
讯	xun4	(bound form) news; information	新闻或情报信息	7
承受	cheng2 shou4	to bear	忍受痛苦压力或损害	7
承受	cheng2 shou4	to support	承载或承担物体的重量或费用	2
