word	pinyin	english	chinese	num_sentences_needed
愿	yuan4	(bound form) wish; hope; desire	愿望或希望	8
愿	yuan4	to be willing	表示愿意接受	8
愿	yuan4	to wish (that sth may happen); may ...	祈愿某事发生	8
愿	yuan4	vow; pledge	立誓或保证	8
咨询	zi1 xun2	to inquire; to consult; to seek advice from	请教或征求意见	8
厉害	li4 hai5	(used to describe sb or sth that makes a very strong impression, whether favorable or unfavorable) terrible; intense; severe; devastating; amazing; awesome; outstanding	给人强烈印象，程度极高	8
厉害	li4 hai5	(of a person) stern; strict; harsh; shrewd; tough	为人严厉或精明强硬	8
厉害	li4 hai5	(of an animal) fierce	动物凶猛有攻击性	8
厉害	li4 hai5	(of a resemblance) striking	相似显著，极为相像	8
厉害	li4 hai5	(of liquor or chili pepper) strong	酒或辣味浓烈刺激	8
