word	pinyin	english	chinese	num_sentences_needed
为准	wei2 zhun3	to serve as the norm	作为判断或衡量的标准	6
为准	wei2 zhun3	...shall prevail (as standard for rules, regulations, price etc)	作为规则或价格等的依据	6
人海	ren2 hai3	a sea of people	拥挤得像海一般的人群	6
煎	jian1	to pan fry	用少量油在锅中煎熟食物	6
煎	jian1	to sauté	用油略微翻炒以加香增味	6
小妹	xiao3 mei4	little sister	妹妹	6
小妹	xiao3 mei4	girl	女孩	6
小妹	xiao3 mei4	(Tw) young female employee working in a low-level role dealing with the public (assistant, waitress, attendant etc)	从事低级公众服务的年轻女职员	6
小建	xiao3 jian4	lunar month of 29 days	农历二十九天的月份	6
小鸟	xiao3 niao3	small bird	小型鸟类	6
