word	pinyin	english	chinese	num_sentences_needed
机会主义	ji1 hui4 zhu3 yi4	opportunism	以谋私利为主的投机行为	6
机会主义	ji1 hui4 zhu3 yi4	pragmatism	重视实际效果的务实态度	6
罗斯福	Luo2 si1 fu2	Roosevelt (name)	罗斯福（姓氏）	6
罗斯福	Luo2 si1 fu2	Theodore Roosevelt (1858-1919), US President 1901-1909	西奥多·罗斯福，美国前总统	6
罗斯福	Luo2 si1 fu2	Franklin D. Roosevelt (1882-1945), US President 1933-1945	富兰克林·D·罗斯福，美国前总统	6
美言	mei3 yan2	(literary) beautiful words; elegant expression	优美典雅的语言表达	6
追捕	zhui1 bu3	to pursue	追捕并抓拿犯罪嫌疑人	6
追捕	zhui1 bu3	to be after	追缉追赶以擒获目标	6
追捕	zhui1 bu3	to hunt down	穷追不舍以将人或物捕获	6
洪	Hong2	surname Hong	洪姓	6
