word	pinyin	english	chinese	num_sentences_needed
套	tao4	(fig.) to fish for	借言辞诱导试探	7
套	tao4	to obtain slyly	暗中获取他人财物或信息	7
套	tao4	classifier for sets, collections	成套物品的量词	7
套	tao4	bend (of a river or mountain range, in place names)	地名中指河湾或山弯	7
套	tao4	tau (Greek letter Ττ)	希腊字母τ	7
答应	da1 ying5	to answer positively; to agree; to accept; to promise	表示同意并承诺照办	7
技能	ji4 neng2	technical ability	与技术工作相关的能力或专长	2
技能	ji4 neng2	skill	通过练习获得的熟练本领	7
转型	zhuan3 xing2	to undergo fundamental change; to transition; to transform	发生根本性转变或转换	2
转型	zhuan3 xing2	to update (to a new model of product)	更新换代为新型号	7
