word	pinyin	english	chinese	num_sentences_needed
宫殿	gong1 dian4	palace	皇家的宏大建筑群	6
下手	xia4 shou3	to put one's hand to	亲自动手操作或处理	6
下手	xia4 shou3	to set about	着手处理事务或问题	6
下手	xia4 shou3	the seat to the right of the main guest	主宾右侧的席位	6
三不管	san1 bu4 guan3	of undetermined status	不受管辖或无人负责的状态	6
三不管	san1 bu4 guan3	unregulated	缺乏管理或不受约束	6
有事	you3 shi4	to be occupied with sth	正忙碌，有事在身	6
有事	you3 shi4	to have sth on one's mind	心里挂念着某事	6
有事	you3 shi4	there is something the matter	发生了问题，需要处理	6
上门	shang4 men2	to drop in	顺道或临时上门拜访	6
