word	pinyin	english	chinese	num_sentences_needed
秀	xiu4	(bound form) superior; excellent	优秀杰出的品质或水平	7
秀	xiu4	(loanword) show	表演或展示以供观赏	7
秀	xiu4	(literary) to grow; to bloom; (of grain crops) to produce ears	植物或谷物的生长开花结果	7
远离	yuan3 li2	to be far from	与某物或某地相距很远	7
远离	yuan3 li2	to keep away from	主动避开或与...保持距离	7
国小	guo2 xiao3	elementary school (Tw)	小学	7
摄	she4	(bound form) to take in; to absorb; to assimilate	吸收或纳入到自身体系	7
摄	she4	to capture (video or still images)	用器械拍摄影像	7
摄	she4	(literary) to conserve (one's health)	保养养护身体以护元气	7
摄	she4	(literary) to act for	代为行事或代为处理事务	7
