word	pinyin	english	chinese	num_sentences_needed
小姐姐	xiao3 jie3 jie5	(neologism c. 2017) (slang) young lady (amiable form of address for a young woman of about one's own age or a little older)	对同龄或稍长女性的亲昵称呼	6
小弟	xiao3 di4	little brother	比自己年幼的弟弟	5
小弟	xiao3 di4	I, your little brother (humble)	谦称自己为对方的晚辈	1
以防	yi3 fang2	(so as) to avoid	为避免某事发生	6
以防	yi3 fang2	to prevent	采取行动防止发生	6
以防	yi3 fang2	(just) in case	以防万一作为预防措施	6
属实	shu3 shi2	to turn out to be true	被证实为真实	6
属实	shu3 shi2	verified	经核查确认属实	6
属实	shu3 shi2	true	真实的	6
布尔	Bu4 er3	Boole (surname)	布尔姓	6
