word	pinyin	english	chinese	num_sentences_needed
达不到	da2 bu4 dao4	cannot reach	无法到达某地或达不到规定的标准	6
瘫痪	tan1 huan4	(medicine) to suffer paralysis	医学上失去运动感觉的麻痹状态	6
瘫痪	tan1 huan4	(fig.) to be paralyzed; to break down; to come to a standstill	系统或机构停止运转的彻底瘫痪	6
发音	fa1 yin1	to pronounce	把文字或语音符号发出正确音节	6
发音	fa1 yin1	pronunciation	词语或字母的发声方式和读法	6
变作	bian4 zuo4	to change into	变成另一事物	6
变作	bian4 zuo4	to turn into	转化为某种状态或身份	6
变作	bian4 zuo4	to become	成为	6
原道	yuan2 dao4	original path	最初的道路或原始路线	6
原道	yuan2 dao4	essay by Tang philosopher Han Yu 韓愈|韩愈[Han2 Yu4]	唐代韩愈所著的散文《原道》	6
