word	pinyin	english	chinese	num_sentences_needed
高名	gao1 ming2	renown	声誉显赫	7
高名	gao1 ming2	fame	广为人知的名声或名望	7
高手	gao1 shou3	expert	在某方面技艺高超的人	2
高手	gao1 shou3	past master	经验丰富的能手	7
高手	gao1 shou3	dab hand	手艺熟练的行家	7
高考	gao1 kao3	college entrance exam (especially as abbr. for 普通高等學校招生全國統一考試|普通高等学校招生全国统一考试[Pu3 tong1 Gao1 deng3 Xue2 xiao4 Zhao1 sheng1 Quan2 guo2 Tong3 yi1 Kao3 shi4])	高等院校入学考试（大学入学考试）	2
高考	gao1 kao3	(Tw) entrance exam for senior government service posts (abbr. for 公務人員高等考試|公务人员高等考试)	高级公务人员录用考试	7
兼职	jian1 zhi2	to hold concurrent posts	同时担任多个职务	7
兼职	jian1 zhi2	concurrent job	兼任的工作岗位	7
兼职	jian1 zhi2	moonlighting	在本职外另外兼职挣钱	7
