word	pinyin	english	chinese	num_sentences_needed
嘲讽	chao2 feng3	to taunt	用嘲弄性言辞挑衅或讥刺	6
跑道	pao3 dao4	athletic track	田径运动的跑道	6
跑道	pao3 dao4	track	轨道或通行的通道	1
跑道	pao3 dao4	runway (i.e. airstrip)	飞机起降的跑道	1
身子	shen1 zi5	body	身体	1
身子	shen1 zi5	pregnancy	怀孕	5
身子	shen1 zi5	health	身体健康状况	6
国企	guo2 qi3	state-owned enterprise	国有企业	1
国企	guo2 qi3	(Tw) international business management (as a subject of study) (abbr. for 國際企業管理|国际企业管理[guo2 ji4 qi3 ye4 guan3 li3])	国际企业管理学科	6
攀升	pan1 sheng1	to clamber up	艰难向上攀爬	6
