word	pinyin	english	chinese	num_sentences_needed
超	chao1	to cross	横越穿过某物或某区域	8
超	chao1	ultra-	表示程度极高的前缀	8
超	chao1	super-	表示极其卓越或强大的前缀	8
提升	ti2 sheng1	to promote (to a higher-ranking position)	被提升到更高的职务或等级	8
提升	ti2 sheng1	to lift; to hoist	把物体向上抬升	7
提升	ti2 sheng1	(fig.) to elevate; to raise; to improve	提升能力地位或质量	4
纪念	ji4 nian4	to commemorate; to honor the memory of	为纪念而举行或表达敬意	3
纪念	ji4 nian4	memento; keepsake; souvenir	纪念品或留念物	6
时日	shi2 ri4	time	日子或时刻	5
时日	shi2 ri4	auspicious time	吉庆或合适的时辰	8
