word	pinyin	english	chinese	num_sentences_needed
集部	ji2 bu4	non-canonical text	非正统或非经文献	6
集部	ji2 bu4	Chinese literary work not included in official classics	未被列入官方经典的中文著作	6
集部	ji2 bu4	apocryphal	来历可疑或被认为伪托的书籍	2
饮用	yin3 yong4	drink	饮用液体	6
饮用	yin3 yong4	drinking or drinkable (water)	适合人饮用的（如饮用水）	6
非份	fei1 fen4	improper	不合身份或资格的行为或要求	6
非份	fei1 fen4	presumptuous	放肆自以为是，失礼无度	6
非份	fei1 fen4	assuming	擅自行动，自作主张	6
非份	fei1 fen4	overstepping one's bounds	越界或超出应有的权限或分寸	6
年轮	nian2 lun2	annual ring	树木横截面的年生长圈	6
