word	pinyin	english	chinese	num_sentences_needed
可以	ke3 yi3	not bad	还可以，不算差	9
可以	ke3 yi3	pretty good	相当不错，品质良好	10
等	deng3	to wait for; to await	等待某人或某事	10
等	deng3	by the time; when; till	直到某一时刻为止	10
等	deng3	and so on; etc.; et al.	表示列举未尽的等等	10
等	deng3	(bound form) class; rank; grade	类别或等级	10
等	deng3	(bound form) equal to; same as	与……相等	10
等	deng3	(used to end an enumeration)	用于列举末尾的标示词	10
等	deng3	(literary) (plural suffix attached to a personal pronoun or noun)	古文中表示复数的词尾	10
后	Hou4	surname Hou	后姓	10
