word	pinyin	english	chinese	num_sentences_needed
长期	chang2 qi1	long range (of a forecast)	预测的远期范围	8
实行	shi2 xing2	to implement	实施政策或措施	8
实行	shi2 xing2	to carry out	执行既定计划	8
实行	shi2 xing2	to put into practice	把理论转为实际行动	3
有没有	you3 mei2 you3	(before a noun) Do (you, they etc) have ...?	用于询问是否拥有某物	8
有没有	you3 mei2 you3	Is there a ...?	用于询问某物是否存在	8
有没有	you3 mei2 you3	(before a verb) Did (you, they etc) (verb, infinitive)?	用于询问是否发生某动作	8
有没有	you3 mei2 you3	Have (you, they etc) (verb, past participle)?	用于询问是否完成某动作	8
事实	shi4 shi2	fact	客观存在的情况或真相	8
任	Ren2	surname Ren	任姓	8
