word	pinyin	english	chinese	num_sentences_needed
躲避	duo3 bi4	to take shelter	寻找掩护以避开灾害	6
躲避	duo3 bi4	to avoid (difficulties)	规避困难或不利处境	6
科普	ke1 pu3	popularization of science (abbr. for 科學普及|科学普及[ke1 xue2 pu3 ji2])	推广和普及科学知识的工作	6
科普	ke1 pu3	(attributive) popular science	具有通俗科学性质的	1
科普	ke1 pu3	(coll.) to explain in layperson's terms	用通俗语言向大众解释科学概念	6
改日	gai3 ri4	another day	另择日子	6
改日	gai3 ri4	some other day	将来某天	1
金刚	Jin1 gang1	King Kong	虚构的巨大猿兽电影角色	6
金刚	jin1 gang1	diamond	钻石矿物或宝石	6
金刚	jin1 gang1	"(used to translate Sanskrit ""vajra"", a thunderbolt or mythical weapon)"	佛教中象征雷电的金刚杵	6
