word	pinyin	english	chinese	num_sentences_needed
降落	jiang4 luo4	to land	飞机或物体着陆接地	7
专访	zhuan1 fang3	to interview (a particular person or on a particular topic)	对特定人物或主题进行采访	7
专访	zhuan1 fang3	special interview	针对某主题的专题性采访	7
专访	zhuan1 fang3	special report based on such an interview	基于该采访写成的专题报道	7
本经	ben3 jing1	classic book	经典著作	7
本经	ben3 jing1	sutra	经文或佛经	7
中外	zhong1 wai4	Sino-foreign	涉及中国与外国的关系或事务	2
中外	zhong1 wai4	Chinese-foreign	具有中外混合或中外合资性质	7
中外	zhong1 wai4	home and abroad	国内外范围或地域	7
主席国	zhu3 xi2 guo2	chair country	担任会议主席职务的国家	7
