word	pinyin	english	chinese	num_sentences_needed
照样	zhao4 yang4	nevertheless	尽管如此仍然如此	6
对阵	dui4 zhen4	(of armies) to face each other, ready for battle	军队对峙列阵准备交战	6
对阵	dui4 zhen4	(sports) (of two teams) to play against each other	比赛双方相互对抗	1
隐	yin3	(bound form) secret; hidden; concealed; crypto-	隐秘的或隐藏的	6
隐	yin4	to lean upon	倚靠或依靠	6
隐蔽	yin3 bi4	to conceal	使某物隐藏或不被察觉	6
隐蔽	yin3 bi4	to hide	把人或物藏匿起来避免被见到	6
隐蔽	yin3 bi4	covert	秘密进行的或不公开的	6
隐蔽	yin3 bi4	under cover	在掩护或掩蔽下进行	6
干事	gan4 shi5	administrator	负责具体事务的工作人员	5
