word	pinyin	english	chinese	num_sentences_needed
民族主义	min2 zu2 zhu3 yi4	racism	基于种族优劣的歧视或排斥思想	6
大妈	da4 ma1	father's elder brother's wife	父亲哥哥的妻子	6
大妈	da4 ma1	aunt (affectionate term for an elderly woman)	对老年妇女的亲切称呼	1
流血	liu2 xue4	to bleed	身体出血	6
流血	liu2 xue4	to shed blood	在冲突中造成伤亡流血	3
大数	Da4 shu4	Tarsus, Mediterranean city in Turkey, the birthplace of St Paul	古城大数，使徒保罗的出生地	6
大数	da4 shu4	a large number	大量，许多	6
见报	jian4 bao4	to appear in the news	被新闻媒体刊登	1
见报	jian4 bao4	in the papers	已在报刊上发表成为公众信息	6
韦	wei2	soft leather	软革或柔软皮革	6
