word	pinyin	english	chinese	num_sentences_needed
传统	chuan2 tong3	convention	约定俗成的规矩或惯例	9
传统	chuan2 tong3	conventional	按惯例或常规进行的	9
全球	quan2 qiu2	the whole world	整个地球或全世界	4
全球	quan2 qiu2	worldwide; global	具有全球影响或范围的	9
韩国	Han2 guo2	South Korea (Republic of Korea)	大韩民国即韩国	9
韩国	Han2 guo2	(historical) Han, one of the Seven Warring States 戰國七雄|战国七雄[Zhan4 guo2 Qi1 xiong2]	战国时期的韩国古国	9
美	Mei3	(bound form) the Americas (abbr. for 美洲[Mei3 zhou1])	美洲的简称	9
美	Mei3	(bound form) USA (abbr. for 美國|美国[Mei3 guo2])	美国的简称	9
美	mei3	beautiful	美丽的	9
美	mei3	very satisfactory; good	十分称心或良好的	9
