word	pinyin	english	chinese	num_sentences_needed
例	li4	instance	个别实例	7
保	Bao3	Bulgaria (abbr. for 保加利亞|保加利亚[Bao3 jia1 li4 ya4])	保加利亚的简称	7
保	bao3	to defend; to protect; to keep	保护或防卫	7
保	bao3	to guarantee; to ensure	担保或确保	7
保	bao3	(old) civil administration unit in the baojia 保甲[bao3 jia3] system	旧时保甲制度中的基层单位	7
个性	ge4 xing4	personality	人的人格特征或性格	7
着呢	zhe5 ne5	comes at the end of the sentence to indicate a strong degree	句末表示程度很强的语气词	7
着呢	zhe5 ne5	quite	表示非常或十分	7
着呢	zhe5 ne5	rather	表示相当或颇为	5
冷	Leng3	surname Leng	冷姓	7
