word	pinyin	english	chinese	num_sentences_needed
左边	zuo3 bian5	left	左侧方向或方位	1
左边	zuo3 bian5	the left side	事物的左侧位置	6
左边	zuo3 bian5	to the left of	位于某物左侧	6
既是	ji4 shi4	is both ...(and...)	同时具有两种性质	6
既是	ji4 shi4	since	表示原因，相当于既然	6
既是	ji4 shi4	as	表示身份或角色，相当于作为	6
既是	ji4 shi4	being the case that	表明既定事实或情况	6
布什	Bu4 shi2	Bush (name)	布什 姓氏	6
布什	Bu4 shi2	George H.W. Bush (1924-2018), US president 1988-1992	乔治 H W 布什 美国前总统 1924-2018	6
布什	Bu4 shi2	George W. Bush (1946-), US President 2000-2008	乔治 W 布什 美国前总统 1946-	6
