word	pinyin	english	chinese	num_sentences_needed
丁	Ding1	surname Ding	丁姓	7
丁	ding1	male adult	成年男性	7
丁	ding1	the 4th of the 10 Heavenly Stems 天干[tian1 gan1]	十天干中的第四位	7
丁	ding1	"fourth (used like ""4"" or ""D"")"	表示第四的序号	7
丁	ding1	small cube of meat or vegetable	切成小方块的食材	7
丁	ding1	(literary) to encounter	遇见或碰到的书面说法	7
丁	ding1	(archaic) ancient Chinese compass point: 195°	古代方位名，大约195度	7
丁	ding1	(chemistry) butyl	有机化学中的丁基	7
三国	San1 guo2	Three Kingdoms period (220–280) in Chinese history	中国历史上的三国时期220至280年	3
三国	San1 guo2	any of several Three Kingdoms periods in Korean history, esp. from 1st century AD to unification under Silla 新羅|新罗[Xin1 luo2] in 658	古代朝鲜半岛的若干三国时期	7
