word	pinyin	english	chinese	num_sentences_needed
冲击	chong1 ji1	shock	造成强烈心理或物理震撼	7
塔	ta3	pagoda (abbr. for 塔婆[ta3 po2], a loanword from Sanskrit stūpa); tower; pylon (CL:座[zuo4])	佛塔或塔形建筑	7
塔	ta3	(loanword) (pastry) tart	塔状的甜点或果馅饼	7
大大	da4 da4	greatly	程度非常高地	7
大大	da4 da4	enormously	极为显著或巨大地	2
大大	da4 da4	(dialect) dad	方言中称父亲的称呼	7
大大	da4 da4	uncle	方言中称叔伯的称呼	7
大号	da4 hao4	(music) tuba	低音铜管吹奏乐器	5
大号	da4 hao4	(of clothes, print etc) large size; large format	衣物或印刷的较大尺码	2
大号	da4 hao4	(polite) your (given) name	对他人姓名的礼貌称呼	7
