word	pinyin	english	chinese	num_sentences_needed
骨头	gu3 tou5	moral character	人的性格或为人本质	4
骨头	gu3 tou5	bitterness	内心的痛苦或苦楚	6
花被	hua1 bei4	perianth (common term for calyx and corolla)	花萼与花瓣的总称	7
花被	hua1 bei4	border and protecting envelope of a flower	包覆保护花蕾的外层组织	7
彩色	cai3 se4	color	颜色	7
彩色	cai3 se4	multicolored	多彩的	6
从动	cong2 dong4	-driven (of mechanism, driven by a component)	由某部件驱动的（机械术语）	7
从动	cong2 dong4	slave (wheel, pulley)	被驱动的轮子或滑轮等部件	7
猛	meng3	ferocious	凶猛残暴	7
猛	meng3	fierce	猛烈强悍	7
