word	pinyin	english	chinese	num_sentences_needed
线图	xian4 tu2	line graph	以折线表示的数据图	6
了去了	le5 qu4 le5	(coll.) (after adjectives such as 多[duo1], 大[da4], 遠|远[yuan3], 高[gao1]) very	表示程度很高	6
了去了	le5 qu4 le5	extremely	极为夸张或非常	6
事宜	shi4 yi2	matters	需处理的事项	6
事宜	shi4 yi2	arrangements	安排或处置的具体方案	6
案子	an4 zi5	long table; counter	长条桌或柜台	5
案子	an4 zi5	(coll.) case (criminal, medical etc); matter; project; job	口语中指具体案件或事务	1
胆	dan3	gall bladder	胆囊，贮存胆汁的器官	6
胆	dan3	courage	勇气或勇敢的品质	6
胆	dan3	guts	直面危险或困难的魄力	6
