word	pinyin	english	chinese	num_sentences_needed
出土	chu1 tu3	unearthed	出土的文物或出土状态	6
出局	chu1 ju2	(of a batter) to be put out (in baseball); to be dismissed (in cricket)	击球员被判出局	6
出局	chu1 ju2	(fig.) to be weeded out; to get the chop (in a competitive environment)	在竞争环境中被淘汰或除名	1
拼音	pin1 yin1	phonetic writing	表音的书写或注音体系	6
拼音	pin1 yin1	pinyin (Chinese romanization)	汉语拼音注音方案	6
查对	cha2 dui4	to scrutinize	逐项对照以查找错误	6
查对	cha2 dui4	to examine	对整体或细节进行检查核实	5
查对	cha2 dui4	to check	为确认事实做的简单核查	6
偏偏	pian1 pian1	(indicating that sth turns out just the opposite of what one would wish) unfortunately; as it happened	恰巧相反地发生	6
偏偏	pian1 pian1	(indicating that sth is the opposite of what would be normal or reasonable) stubbornly; contrarily; against reason	不合常理地固执为之	6
