word	pinyin	english	chinese	num_sentences_needed
表	biao3	a meter (measuring sth)	用于测量某种量值的计量仪表	8
表	biao3	watch (timepiece)	戴在手腕上的计时手表	8
表	biao3	meter; gauge	用于计量或显示读数的仪表装置	8
衣服	yi1 fu5	clothes	穿在身上的衣物	3
注	zhu4	(bound form) to pour into; to flow into; to inject	把液体或物质注入	8
注	zhu4	(bound form) to focus (one's spirit, gaze etc) on a single point; to concentrate	集中精神或目光于一点	8
注	zhu4	(bound form) stake (in gambling)	赌博或投机时下的赌注	8
注	zhu4	classifier for stakes, sums of money, transactions or beams of light	用于计量赌注或金额的量词	8
注	zhu4	to annotate; to provide explanatory notes on a written text	对文本作注释或解说	8
注	zhu4	an annotation; an explanatory note	注释性的解释文字	8
