word	pinyin	english	chinese	num_sentences_needed
中中	zhong1 zhong1	middling	中等的，居于中间的	8
中中	zhong1 zhong1	average	平均的，一般水平	8
中中	zhong1 zhong1	impartial	不偏不倚，公正	8
中中	zhong1 zhong1	"(Hong Kong) secondary school that uses Chinese as the medium of instruction (""CMI school"")"	以中文为教学媒介的中学（香港用语）	8
除了	chu2 le5	"(used to introduce one of two habitual alternatives in the pattern 除了[chu2 le5] + A + 就是[jiu4 shi4] + B, ""either A or B"")"	用于表示两者之一的选择关系	8
条	tiao2	strip	狭长的条状物	8
条	tiao2	item	单独的一项或条目	8
条	tiao2	article	具体的物品或货物	8
条	tiao2	clause (of law or treaty)	法律或条约中的条款	8
条	tiao2	classifier for long thin things (ribbon, river, road, trousers etc)	用于长条形物的量词	8
