word	pinyin	english	chinese	num_sentences_needed
现任	xian4 ren4	to occupy a post currently	正在担任某职务	3
现任	xian4 ren4	current (president etc); incumbent	目前任职的官员或职务者	2
现任	xian4 ren4	(coll.) current boyfriend (girlfriend, spouse)	口语指当前的恋人或配偶	7
指示	zhi3 shi4	to point out	用手或标记指明方向或位置	7
指示	zhi3 shi4	to indicate	显示或表明某种含义	3
指示	zhi3 shi4	to instruct	发出操作或行为的指令	7
指示	zhi3 shi4	instructions	具体的操作说明或指南	7
表情	biao3 qing2	(facial) expression	面部的表情或神态	2
表情	biao3 qing2	to express one's feelings	用肢体或言语表达情感	6
偷	tou1	to steal	非法取走他人财物	7
