word	pinyin	english	chinese	num_sentences_needed
虚弱	xu1 ruo4	weak	体力或能力薄弱的	6
虚弱	xu1 ruo4	in poor health	身体健康状况不佳的	6
生物工程	sheng1 wu4 gong1 cheng2	bioengineering	应用生物学原理的工程技术	6
生物工程	sheng1 wu4 gong1 cheng2	genetic engineering	通过基因改造的工程技术	6
删减	shan1 jian3	to abridge (a text)	把长文缩短为摘要或删节本	6
删减	shan1 jian3	to edit out (of a movie)	从电影或作品中剪除不需要段落	6
删减	shan1 jian3	to cut back (a budget, a curriculum)	削减预算、课程或规模	6
按语	an4 yu3	note	附加的说明性文字	6
按语	an4 yu3	comment	对正文的评述或评论	6
舍不得	she3 bu5 de5	to hate to do sth	不愿意做某事或不忍心做	6
