word	pinyin	english	chinese	num_sentences_needed
确诊	que4 zhen3	to make a definite diagnosis	诊断为特定疾病	6
确诊	que4 zhen3	confirmed (case of a specific disease)	被诊断确认为病例	6
喝茶	he1 cha2	to drink tea	饮用茶水	6
喝茶	he1 cha2	to get engaged	订婚或缔结婚约	6
喝茶	he1 cha2	to have a serious conversation	进行严肃的谈话或谈判	6
喝茶	he1 cha2	"(fig.) to have a meeting with state security agents (to be warned to behave ""responsibly"")"	被国家安全等部门约谈	6
单过	dan1 guo4	to live independently	独自生活，自主料理日常起居	6
单过	dan1 guo4	to live on one's own	独居，不与家人或他人同住	6
搭建	da1 jian4	to build (esp. with simple materials)	用简易材料建立构筑物	6
搭建	da1 jian4	to knock together (a temporary shed)	匆促搭成临时棚屋或掩蔽处	6
