word	pinyin	english	chinese	num_sentences_needed
淡水	dan4 shui3	fresh water	盐分低或不含盐的水体	6
箭	jian4	arrow	带箭头和羽毛的射箭武器	6
出行	chu1 xing2	to go out somewhere (relatively short trip)	短程外出	5
出行	chu1 xing2	to set off on a journey (longer trip)	启程长途旅行	6
出轨	chu1 gui3	to be derailed; to go off the rails	铁路车辆脱离轨道	6
出轨	chu1 gui3	(fig.) to overstep the bounds	行为越轨超出界限	6
出轨	chu1 gui3	(fig.) to have an extramarital affair	与配偶以外的人发生婚外关系	6
差使	chai1 shi3	to send	派遣某人去做某事	5
差使	chai1 shi3	to assign	把事情分配给下属	6
差使	chai1 shi3	to appoint	任命某人担任职务	6
