word	pinyin	english	chinese	num_sentences_needed
滑稽	hua2 ji1	huaji, a form of comedy performance popular in Shanghai, Jiangsu and Zhejiang	江浙地区流行的曲艺表演	6
通缉	tong1 ji1	to order the arrest of sb as criminal	下令逮捕犯罪嫌疑人	6
通缉	tong1 ji1	to list as wanted	将某人列为通缉对象	6
诉	su4	to complain	抱怨或投诉	6
诉	su4	to sue	向法院起诉	6
诉	su4	to tell	陈述告知事实	6
逼迫	bi1 po4	to force	用暴力或胁迫强制他人行动	6
逼迫	bi1 po4	to compel	以权威或条件使人不得不服从	6
逼迫	bi1 po4	to coerce	通过手段剥夺选择自由强迫	6
品尝	pin3 chang2	to have a taste of; to sample	尝食或尝饮以辨味道	6
