word	pinyin	english	chinese	num_sentences_needed
所有权	suo3 you3 quan2	property rights	财产权利的法律范围	7
所有权	suo3 you3 quan2	title (to property)	对财产所有的法律证明或权利凭证	7
规格	gui1 ge2	standard	制造或衡量的标准尺寸与等级	7
规格	gui1 ge2	norm	行为或产品应遵循的普遍标准	7
窗口	chuang1 kou3	window	建筑物的窗户开口	7
窗口	chuang1 kou3	opening providing restricted access (e.g. customer service window)	办理业务的窗口口	7
窗口	chuang1 kou3	computer operating system window	计算机操作界面的窗口	7
窗口	chuang1 kou3	fig. medium	作为信息或作用的媒介	7
窗口	chuang1 kou3	intermediary	中间渠道或媒介	7
窗口	chuang1 kou3	showpiece	用于展示的样板	7
