word	pinyin	english	chinese	num_sentences_needed
电池	dian4 chi2	battery	储存并释放电能的装置	7
常委	chang2 wei3	standing committee (abbr. for 常務委員會|常务委员会[chang2 wu4 wei3 yuan2 hui4])	常设领导委员会	4
常委	chang2 wei3	member of the standing committee (abbr. for 常務委員|常务委员[chang2 wu4 wei3 yuan2])	常设委员会成员	5
春天	chun1 tian1	spring (season)	春季	2
编号	bian1 hao4	to number	给项目编上号码	7
编号	bian1 hao4	numbering	编号的过程或方法	7
吃请	chi1 qing3	to be a guest at a dinner party	应邀赴宴	3
吃请	chi1 qing3	to be wined and dined (as a bribe)	以宴请方式拉拢或行贿	7
合格	he2 ge2	to meet the standard required	达到规定标准	2
合格	he2 ge2	qualified	符合资格要求的	7
