word	pinyin	english	chinese	num_sentences_needed
经纪人	jing1 ji4 ren2	manager	管理业务或事务的负责人	6
乖乖	guai1 guai1	(of a child) well-behaved	乖巧听话的孩子或表现	6
乖乖	guai1 guai1	obediently	顺从地、听话地做某事	6
乖乖	guai1 guai1	(term of endearment for a child) darling	对小孩的爱称，宝贝	6
乖乖	guai1 guai1	sweetie	亲昵的称呼，亲爱的	6
乖乖	guai1 guai5	goodness gracious!	表示惊讶或感叹的语气词	6
乖乖	guai1 guai5	oh my lord!	感叹或呼唤时的惊叹词	6
维多利亚	Wei2 duo1 li4 ya4	(name) Victoria	人名维多利亚	6
维多利亚	Wei2 duo1 li4 ya4	(place name) Victoria (capital of the Seychelles, southeastern state in Australia etc)	地名维多利亚	6
乙	yi3	second of the ten Heavenly Stems 十天干[shi2 tian1 gan1]	十天干的第二位	6
