word	pinyin	english	chinese	num_sentences_needed
渲染	xuan4 ran3	rendering (computing)	计算机图像的生成或呈现过程	6
渲染	xuan4 ran3	to add washes of ink or color to a drawing (Chinese painting)	在画作上以水墨或颜色加染铺色	6
渲染	xuan4 ran3	to exaggerate	夸大事实以增强效果或印象	6
渲染	xuan4 ran3	to embellish	对事物加以润饰以使更吸引人	6
投中	tou2 zhong4	to hit the target with one's throw	投掷命中目标	6
投中	tou2 zhong4	(basketball) to score	投篮命中得分	6
分文	fen1 wen2	a single penny	极其微薄的一点钱	1
分文	fen1 wen2	a single cent	货币单位中的一分钱	6
制假	zhi4 jia3	to counterfeit	伪造或假冒	1
制假	zhi4 jia3	to manufacture counterfeit goods	制造假冒产品	6
