word	pinyin	english	chinese	num_sentences_needed
往来	wang3 lai2	to go back and forth	来回往返或互相进出的动作	2
狮子	Shi1 zi3	Leo (star sign)	星座中的狮子座	7
狮子	Shi1 zi3	Shihtzu township in Pingtung County 屏東縣|屏东县[Ping2 dong1 Xian4], Taiwan	台湾屏东县的狮子乡地名	7
狮子	shi1 zi5	lion	大型猫科猛兽，狮子	7
抵抗	di3 kang4	to resist	反抗或积极抵御	7
抵抗	di3 kang4	resistance	产生的阻力或反作用力	7
处罚	chu3 fa2	to penalize	施以行政或经济上的处罚	7
处罚	chu3 fa2	to punish	对违法违纪行为进行惩戒	7
产值	chan3 zhi2	value of output	产出的货物或服务总价值	7
产值	chan3 zhi2	output value	单位时期内的产出价值	2
